Date,Time,Vendor Name,Invoice No,Amount,Department,Description,DayOfWeek,SecondsSinceMidnight,RollingVendorSpend,InvoiceDeviation,IF_Score,Anomaly_IF,Anomaly_LOF,LOF_Score,OCSVM_Score,Anomaly_OCSVM,FraudRiskScore
2025-05-26,22:11:13,"Friedman, Adkins and Lee",INV-145,1494.95,Finance, ,0,79873,190728.18,0.25957789635289613,-0.049391471251560404,1,1,0.998656586830094,-0.26321751355292733,1,25.769131909198467
2025-05-27,20:53:24,"Friedman, Adkins and Lee",INV-187,5573.86,Marketing,Consulting fee,1,75204,193302.04,0.9678255817020993,-0.016068238710600924,1,1,1.0099607219028348,-0.7409432515590204,1,19.568210640398828
2025-05-27,08:48:27,"Friedman, Adkins and Lee",INV-181,3124.51,Operations,Maintenance,1,31707,192257.38,0.5425290029322636,-0.03411455579549655,1,1,0.9969933070565118,-1.2887918010471466,1,11.280302677810607
2025-05-27,22:24:26,"Friedman, Adkins and Lee",INV-177,2259.5,IT,License renewal,1,80666,190205.88,0.39233168788880485,-0.017218522991176932,1,1,1.0097726112126646,-0.2592221277330964,1,26.446129570971657
2025-05-27,12:00:51,"Friedman, Adkins and Lee",INV-178,0.0,Marketing,Utility bill,1,43251,187966.65,0.0,-0.02352230340133793,1,1,0.9657287164909235,-1.1797851901655783,1,12.545035837429685
2025-05-28,12:02:54,"Friedman, Adkins and Lee",INV-123,2331.87,HR,,2,43374,185849.36000000002,0.40489776191071797,-0.03491663758849578,1,1,0.967896866753059,-1.3073677950137643,1,10.586264837451328
2025-05-29,18:38:24,"Friedman, Adkins and Lee",INV-169,162.8,HR,Utility bill,3,67104,182075.0,0.028268023362822494,-0.02519805538981945,1,1,1.0204981808999871,-0.7252698291937207,1,19.812770178205543
2025-06-01,08:40:40,"Friedman, Adkins and Lee",INV-143,4343.67,Finance,Office supplies,6,31240,181950.14,0.7542196869802898,-0.06258519312199062,1,1,0.9872997162616078,-1.29131481113534,1,10.697759823738014
2025-06-03,01:42:59,"Friedman, Adkins and Lee",INV-106,5489.96,Finance,Consulting fee,1,6179,87440.1,0.9532574787528315,-0.05535844068316531,1,1,1.0371070969356126,-0.9243693460078646,1,16.768122327950323
2025-06-03,09:52:06,"Friedman, Adkins and Lee",INV-177,5269.64,Finance,Office supplies,1,35526,86992.79000000001,0.9150018834991642,-0.059842278484352585,1,1,1.0179858040667908,-1.9752811062578992,1,1.3836390371131908
2025-06-06,07:37:58,"Friedman, Adkins and Lee",INV-127,50000.0,Finance,Office supplies,4,27478,135705.35,8.681825357132215,-0.017446789072315727,1,-1,2.8306110549655186,-2.0277623097121094,1,27.191645984401358
2025-06-06,10:25:50,"Friedman, Adkins and Lee",INV-194,3919.24,Operations, ,4,37550,134044.28,0.6805231442537373,-0.032164466717856444,1,1,1.004500169307972,-1.4911425778297236,1,8.51852958734414
2025-06-06,21:12:33,"Friedman, Adkins and Lee",INV-121,1103.16,Operations, ,4,76353,131517.69,0.1915488492194795,-0.01665993451904263,1,1,0.9996576565333516,-0.572824478452084,1,21.819278264258305
2025-06-07,18:45:56,"Friedman, Adkins and Lee",INV-164,2424.51,Operations,Equipment,5,67556,132724.75,0.4209834479324126,-0.02103566950165381,1,1,1.0101748394843453,-1.007001550044837,1,15.690843285545453
2025-06-14,20:25:13,"Friedman, Adkins and Lee",INV-196,1329.93,Operations,Software purchase,5,73513,129987.16,0.23092439994421696,-0.016784436147425474,1,1,1.0021094694474832,-0.734175510777316,1,19.542443158312334
2025-06-15,20:49:21,"Friedman, Adkins and Lee",INV-122,3040.59,Finance,Software purchase,6,74961,128473.91,0.5279574272528529,-0.050598766543503704,1,1,0.9865321826834835,-0.7637283140366371,1,18.41214997529206
2025-06-15,06:04:44,"Friedman, Adkins and Lee",INV-146,3436.3,Operations,Office supplies,6,21884,130702.72,0.5966671294942687,-0.03468563069483288,1,1,0.9864785551801989,-1.161739438267464,1,12.940663022563037
2025-06-16,07:57:19,"Friedman, Adkins and Lee",INV-129,4000.0,Finance,Consulting fee,0,28639,133122.88,0.6945460285705772,-0.06424310833465446,1,1,0.9706097672577947,-1.3581733042406974,1,9.477810848000228
2025-06-17,11:48:42,"Friedman, Adkins and Lee",INV-122,3757.21,Marketing,,1,42522,135054.86,0.6523888210014146,-0.03204785457778708,1,1,1.0357201198069645,-1.5011732891872285,1,8.823577852111312
2025-06-22,13:41:13,"Friedman, Adkins and Lee",INV-169,1665.12,Finance,,6,49273,136105.40000000002,0.28912562077335985,-0.055386919711389315,1,1,1.1036873494740784,-1.360684471992684,1,11.474005347771222
2025-06-22,02:07:11,"Friedman, Adkins and Lee",INV-181,2864.09,Operations,Equipment,6,7631,133698.39,0.4973105837421762,-0.034020137422373364,1,1,1.0460818601909863,-0.48428474207771544,1,23.503079369745716
2025-06-23,11:31:10,"Friedman, Adkins and Lee",INV-194,3993.34,HR,Equipment,0,41470,133018.92,0.6933896094330072,-0.029810304092919016,1,1,1.0283813890831899,-1.5284081686122732,1,8.360603678512593
2025-06-23,05:33:24,"Friedman, Adkins and Lee",INV-100,10000.0,HR, ,0,20004,139585.11000000002,1.7363650714264431,-0.014346254339454245,1,1,1.0411739681614791,-1.3158213952011941,1,11.808898748439928
2025-06-25,10:20:41,"Friedman, Adkins and Lee",INV-144,4514.84,IT,Software purchase,2,37241,140231.36000000002,0.7839410479078963,-0.03585176515517424,1,1,1.0392869485662424,-1.466184399725062,1,9.321139694595336
2025-06-27,04:01:56,"Friedman, Adkins and Lee",INV-177,1262.37,Finance,Office supplies,4,14516,137237.87,0.2191935175216599,-0.05975622571413408,1,1,1.0187304412551124,-0.7115689413403352,1,19.488834577344612
2025-06-28,13:52:23,"Friedman, Adkins and Lee",INV-192,5975.31,Marketing,Training,5,49943,141367.91,1.037531957494514,-0.022266085485386333,1,1,1.1729486101987576,-1.5246799180945452,1,10.59185116360928
2025-07-01,20:42:55,"Friedman, Adkins and Lee",INV-192,4200.35,Marketing,Utility bill,1,74575,142691.49,0.729334102776606,-0.020245984949213203,1,1,1.1430512851243453,-0.7138632966268403,1,21.801649884861547
2025-04-06,15:26:27,Gonzalez-Santiago,INV-166,3045.24,Finance,License renewal,6,55587,3045.24,0.4488354476890199,-0.0378898220106304,1,1,0.9772697843411706,-0.32445663091973387,1,24.75080435930815
2025-04-08,22:01:03,Gonzalez-Santiago,INV-107,2078.02,Finance,Equipment,1,79263,5123.26,0.30627767828044333,-0.03359097291355545,1,1,1.1477726200520595,0.39016051567841714,-1,37.485131074830626
2025-04-08,04:56:14,Gonzalez-Santiago,INV-182,3288.86,Operations,Office supplies,1,17774,8412.119999999999,0.48474240141549113,-0.022733450838088087,1,1,1.067880521284906,-0.17501156776105375,1,28.40482545267225
2025-04-12,03:32:03,Gonzalez-Santiago,INV-197,1540.35,Finance,Office supplies,5,12723,9952.47,0.22703093412925807,-0.04163741521995523,1,1,1.0471501435980928,-9.488678866276246e-05,1,30.341741382050948
2025-04-15,06:16:17,Gonzalez-Santiago,INV-152,4352.43,Marketing,Office supplies,1,22577,14304.9,0.6415011189873774,-0.014535256670513974,1,1,0.98218593089341,-0.6261989831682868,1,20.83535182698421
2025-04-17,05:29:52,Gonzalez-Santiago,INV-127,3280.78,Operations,Software purchase,3,19792,17585.68,0.48355149678487835,-0.02576683169954097,1,1,0.9862800803442097,-0.6436807796643897,1,20.482864105444868
2025-04-17,01:33:55,Gonzalez-Santiago,INV-122,50000.0,HR,Equipment,3,5635,67585.68,7.3694593478514,0.040224991013041056,-1,-1,3.7191345577411115,-0.6890655518398177,1,59.90577427691138
2025-04-19,12:18:51,Gonzalez-Santiago,INV-121,2568.12,HR,License renewal,5,44331,70153.8,0.37851311880808275,-0.03060918395712814,1,1,1.0435728413041836,-2.001309640052167,1,1.7958650911048393
2025-04-20,07:58:46,Gonzalez-Santiago,INV-190,75000.0,Operations,Equipment,6,28726,145153.8,11.0541890217771,0.0333597920549949,-1,-1,1.4370862449708686,-1.2629984024659429,1,18.916737810333686
2025-04-24,12:02:38,Gonzalez-Santiago,INV-114,1243.56,Marketing,Utility bill,3,43358,146397.36000000002,0.18328729733228172,-0.033071754169806344,1,1,1.1426546137682043,-1.282707377083728,1,13.467864960056863
2025-04-26,01:10:59,Gonzalez-Santiago,INV-113,3899.18,Marketing,Maintenance,5,4259,150296.54,0.5746969699991044,-0.022248215064999854,1,1,1.1479060825387928,-0.23486369653818429,1,28.700607621557978
2025-04-28,17:12:05,Gonzalez-Santiago,INV-128,10000.0,HR,Software purchase,0,61925,160296.54,1.47389186957028,0.011744190102501384,-1,1,1.0509155071106362,-1.3881417069289803,1,11.286474129199663
2025-04-29,05:17:57,Gonzalez-Santiago,INV-133,4003.51,Marketing,Software purchase,1,19077,164300.05,0.5900740838743312,-0.015400465163103505,1,1,1.025917249914858,-0.9053896598133626,1,17.451755562139805
2025-05-04,19:51:13,Gonzalez-Santiago,INV-110,2258.47,HR,Utility bill,6,71473,166558.52,0.332874057066839,-0.01933515642426603,1,1,1.0423160635824407,-0.6523498611929561,1,21.253129622617834
2025-05-05,16:47:19,Gonzalez-Santiago,INV-138,2545.3,Marketing,Maintenance,0,60439,169103.82,0.3751496975617234,-0.021640006120752564,1,1,0.9767741667055745,-1.0482235338828545,1,14.613774669651969
2025-05-06,18:39:26,Gonzalez-Santiago,INV-137,3167.97,Operations,Maintenance,1,67166,172271.79,0.466924522604256,-0.031212288001062793,1,1,0.9809106562491141,-0.8719042797514156,1,17.060412581885686
2025-05-08,18:26:44,Gonzalez-Santiago,INV-172,3977.08,Operations, ,3,66404,176248.87,0.5861785876630569,-0.03675253321201244,1,1,1.0077558575623737,-0.9492242911558542,1,16.258412455491168
2025-05-08,11:34:20,Gonzalez-Santiago,INV-177,4649.45,IT,Software purchase,3,41660,180898.32,0.6852786552973538,-0.03820283042147976,1,1,1.0087386227123771,-1.4140349865521316,1,9.596753456576641
2025-05-10,23:43:28,Gonzalez-Santiago,INV-135,3155.86,HR,Travel expenses,5,85408,184054.18,0.4651396395502064,-0.01993870645131618,1,1,1.0584387822697727,0.00027296597966497416,-1,30.81930718358346
2025-05-14,14:05:30,Gonzalez-Santiago,INV-183,1026.36,Finance, ,2,50730,185080.54,0.15127436592521523,-0.042782813725720514,1,1,0.986177924382905,-1.1829342129364946,1,12.516968721323938
2025-05-25,15:20:49,Gonzalez-Santiago,INV-101,3000.0,HR,Office supplies,6,55249,188080.54,0.442167560871084,-0.021472866301827376,1,1,1.001314820240537,-1.2445263712375194,1,12.156948621100948
2025-05-28,21:54:33,Gonzalez-Santiago,INV-103,502.13,IT,Equipment,2,78873,188582.67,0.07400853244673247,-0.026235501516084003,1,1,0.9838580850848692,-0.24858244138706098,1,26.098329479599453
2025-05-29,15:29:12,Gonzalez-Santiago,INV-196,3500.44,Marketing,Equipment,3,55752,192083.11000000002,0.5159270055918591,-0.028115167700532795,1,1,1.0125787013338663,-1.2879066103521204,1,11.60201835126468
2025-06-02,04:02:33,Gonzalez-Santiago,INV-191,2757.7,Operations,Equipment,0,14553,194840.81,0.4064551608713961,-0.02593849953615318,1,1,0.9936584201510014,-0.7577906647313881,1,18.95226862619037
2025-06-03,10:59:46,Gonzalez-Santiago,INV-145,4849.53,Marketing, ,1,39586,199690.34,0.7147682838237159,-0.022773428339122215,1,1,1.0913170844957336,-1.5365881504611423,1,9.245324119750347
2025-06-07,19:06:22,Gonzalez-Santiago,INV-120,2113.58,IT,Maintenance,5,68782,201803.92,0.3115188377686352,-0.036559659373492204,1,1,1.1499974646759228,-0.8992184813830271,1,19.013692025462408
2025-06-11,09:18:55,Gonzalez-Santiago,INV-184,1481.53,HR,Maintenance,2,33535,203285.45,0.21836150215244568,-0.023186662764316746,1,1,1.0915291100969358,-1.3128871703901872,1,12.445300337258386
2025-06-13,07:11:11,Gonzalez-Santiago,INV-155,2463.97,HR,Consulting fee,4,25871,205749.42,0.36316253498650825,-0.023112905355405333,1,1,1.0896984387545987,-1.2341399590511237,1,13.547615204528121
2025-06-17,01:27:54,Gonzalez-Santiago,INV-188,6964.12,Operations,Equipment,1,5274,212713.54,1.026435984671178,-0.01274279376109666,1,1,1.1019191223958953,-0.6779203469032922,1,21.834780456373124
2025-06-18,17:20:30,Gonzalez-Santiago,INV-148,3626.48,Operations,License renewal,2,62430,216340.02,0.5345039387159229,-0.031052464982585792,1,1,1.078348950053416,-1.350793052986127,1,11.60125248669255
2025-06-19,00:49:53,Gonzalez-Santiago,INV-123,2725.52,IT, ,3,2993,216020.30000000002,0.40171217683511895,-0.023072082585002374,1,1,1.10210221312599,-0.3575678749561497,1,26.27618410217635
2025-06-22,05:18:09,Gonzalez-Santiago,INV-115,5000.0,HR,Equipment,6,19089,218942.28,0.73694593478514,-0.0071109494454336675,1,1,1.0582223827859896,-1.2995644875913435,1,12.389342486390492
2025-06-22,09:03:16,Gonzalez-Santiago,INV-168,3582.82,Operations,Software purchase,6,32596,219236.24000000002,0.528068926813379,-0.035377842130513815,1,1,1.146105551660019,-1.5897003984120808,1,9.088858801889229
2025-06-26,23:46:17,Gonzalez-Santiago,INV-121,3033.42,Marketing,Travel expenses,3,85577,220729.31,0.4470933074991879,-0.0232660523459558,1,-1,1.260900190214276,-0.27461684028461164,1,29.734668132396784
2025-04-06,10:53:36,Hobbs Inc,INV-153,3722.47,HR,License renewal,6,39216,3722.47,0.45929651941625155,-0.021299836040206965,1,1,1.053603926658692,-0.44887392268593374,1,24.299898420647693
2025-04-11,17:26:00,Hobbs Inc,INV-174,3000.0,HR,Equipment,4,62760,6722.469999999999,0.3701546441606661,-0.030379863546397434,1,1,0.9960246758742679,-0.34990172689669663,1,24.76254125440539
2025-04-12,14:23:38,Hobbs Inc,INV-188,2724.27,Finance,,5,51818,9446.74,0.3361337308158593,-0.06475868270772617,1,1,0.9722897644954569,-0.6906176781408675,1,19.052264731858674
2025-04-13,20:07:28,Hobbs Inc,INV-104,1839.43,HR,Training,6,72448,11286.17,0.22695785236948468,-0.02277520511677472,1,1,1.0526205077489978,-0.20248935081399821,1,27.792325741339052
2025-04-14,12:56:57,Hobbs Inc,INV-165,7000.0,HR,Travel expenses,0,46617,18286.17,0.8636941697082209,-0.011499995684140063,1,1,0.9959284700889546,-1.1785219311503887,1,13.16764046065455
2025-04-14,13:01:56,Hobbs Inc,INV-125,4367.93,IT,Software purchase,0,46916,22654.1,0.5389365249562328,-0.03243916911044009,1,1,1.0072271347120225,-1.2985698172088007,1,11.310816281691581
2025-04-18,23:49:26,Hobbs Inc,INV-166,1784.87,Marketing,Software purchase,4,85766,24438.97,0.22022597324101603,-0.02481139631150192,1,1,1.190379919899147,-0.0001067271203112341,1,32.63318376925221
2025-04-20,17:50:05,Hobbs Inc,INV-178,3799.04,Marketing,Travel expenses,6,64205,28238.010000000002,0.46874409978404563,-0.02835214199142705,1,1,1.036093949988569,-1.1586666695737158,1,13.785710345528813
2025-04-22,22:29:07,Hobbs Inc,INV-159,3575.74,Operations,Training,1,80947,31813.75,0.44119225577035337,-0.0261383661290151,1,1,1.071148987993047,-0.5232151748428642,1,23.417438273199767
2025-04-25,13:00:08,Hobbs Inc,INV-145,5548.83,Marketing,Training,4,46808,37362.58,0.6846417313860096,-0.04335356972835469,1,1,0.9907580000537092,-1.7430425373506466,1,4.55497583050922
2025-05-02,16:20:23,Hobbs Inc,INV-112,2153.92,Operations,Consulting fee,4,58823,39516.5,0.2657611637168473,-0.04752559986976207,1,1,0.9726957006538057,-1.5427372106928985,1,7.104521866379201
2025-05-03,19:47:44,Hobbs Inc,INV-186,3718.14,Marketing,Office supplies,5,71264,43234.64,0.45876226287984634,-0.03654393609042578,1,1,1.0239998329062447,-1.2392214824230905,1,12.341915048315908
2025-05-03,19:41:10,Hobbs Inc,INV-117,1276.31,Operations,Travel expenses,5,70870,44510.95,0.1574773579628999,-0.039159551005412185,1,1,1.0175299826687674,-1.2125796479284041,1,12.593279799373402
2025-05-10,17:13:53,Hobbs Inc,INV-148,3099.78,Marketing,Office supplies,5,62033,47610.73,0.38246598762544987,-0.03897954373065032,1,1,0.9941137565516562,-1.6177811351862807,1,6.459087971993384
2025-05-11,13:58:51,Hobbs Inc,INV-119,1329.98,Marketing,,6,50331,48940.71,0.16409942454693424,-0.03406161719948653,1,1,1.004704328308763,-1.8122562916308809,1,3.8967182360783728
2025-05-15,01:11:16,Hobbs Inc,INV-100,3953.17,HR,Consulting fee,3,4276,52893.88,0.4877614115522068,-0.01988348695037523,1,1,1.0305454837829118,-0.7335375124318553,1,19.91434179514914
2025-05-19,03:28:13,Hobbs Inc,INV-152,4928.56,IT,Utility bill,0,12493,57822.44,0.6081097910081642,-0.03264254607709871,1,1,0.9759980873328603,-1.2499775022195436,1,11.556504416617495
2025-05-23,18:34:09,Hobbs Inc,INV-181,984.42,Marketing,Equipment,4,66849,58806.86,0.12146254493488097,-0.03777573484035224,1,1,0.9954639960749431,-1.5033410467208945,1,8.134161076148409
2025-05-25,11:03:39,Hobbs Inc,INV-195,2665.78,Marketing,Travel expenses,6,39819,61472.64,0.3289169491035402,-0.033978578522794955,1,1,1.0114995878860766,-1.975058536953707,1,1.6642643969696211
2025-05-27,01:28:32,Hobbs Inc,INV-187,3502.28,HR,Travel expenses,1,5312,64974.92,0.43212840238367256,-0.01809355994758688,1,1,1.0132846272290317,-0.8586682967681547,1,17.901265280259263
2025-05-28,20:41:54,Hobbs Inc,INV-195,522.81,Operations,,2,74514,65497.73,0.06450684983787927,-0.031234164043261237,1,1,1.0197656948179028,-1.188008200326319,1,13.090565871910204
2025-05-30,23:52:43,Hobbs Inc,INV-138,5352.88,Finance,Training,4,85963,70850.61,0.6604644638782488,-0.05568701570264695,1,1,1.164128107053423,-0.7012727058365691,1,21.776255963890847
2025-05-31,17:58:31,Hobbs Inc,INV-156,4900.37,HR,Equipment,5,64711,75750.98,0.6046315712018677,-0.036337605711872945,1,1,1.0443897416938777,-1.7198615906525774,1,5.755199402928187
2025-06-01,12:41:11,Hobbs Inc,INV-172,6281.83,Operations,Maintenance,6,45671,82032.81,0.7750828494425991,-0.041756380048159236,1,1,1.0368529691164816,-2.088229699582044,1,0.295566835685103
2025-06-04,00:51:05,Hobbs Inc,INV-102,10000.0,Finance,Utility bill,2,3065,92032.81,1.233848813868887,-0.033372992100666854,1,1,1.0844817683341967,-0.845600997165203,1,18.888963770996337
2025-06-05,21:41:55,Hobbs Inc,INV-171,762.6,Marketing,Training,3,78115,92795.41,0.09409331054564132,-0.03297301571844985,1,1,0.9990078158198706,-0.8855197438116846,1,17.099370260356437
2025-06-07,05:24:35,Hobbs Inc,INV-168,4320.31,HR,Maintenance,5,19475,97115.72,0.5330609369045892,-0.03502239370504556,1,1,1.123748968230416,-1.4483678315379862,1,10.797396317854322
2025-06-11,09:27:52,Hobbs Inc,INV-149,5981.24,Marketing,,2,34072,103096.96,0.7379945879465142,-0.04159647770237068,1,1,0.9774556203366214,-1.8471757639899735,1,2.8987392595777335
2025-06-12,01:50:29,Hobbs Inc,INV-102,4726.77,IT,Utility bill,3,6629,107823.73,0.5832119557931039,-0.036829702335113235,1,1,1.0019883696953116,-0.7568196818193513,1,18.929499800757675
2025-06-15,06:45:48,Hobbs Inc,INV-184,100000.0,Finance,Maintenance,6,24348,207823.72999999998,12.33848813868887,0.01466879041209368,-1,1,1.1048829015882355,-0.20616828607936455,1,29.02403083725768
2025-06-16,22:20:41,Hobbs Inc,INV-152,5804.7,IT,Training,0,80441,209905.96,0.7162122209864729,-0.01948839147337278,1,-1,1.341615028186077,-0.616579352866502,1,26.048320195283697
2025-06-16,14:16:20,Hobbs Inc,INV-156,2380.91,HR,Utility bill,0,51380,209286.87,0.29376829794285714,-0.02435220924922793,1,1,1.1598675243829604,-1.443374784291155,1,11.538786292046147
2025-06-17,21:26:28,Hobbs Inc,INV-191,3171.37,Finance,Travel expenses,1,77188,209733.97,0.3912991112839372,-0.054755370928904534,1,-1,1.2572133543578174,-0.6503784229479272,1,23.851033539535187
2025-06-18,17:29:06,Hobbs Inc,INV-123,939.29,HR,Consulting fee,2,62946,208833.83,0.11589418523789068,-0.028152580256471993,1,1,1.0903100314914784,-1.1003572658094463,1,15.399660406917102
2025-06-19,12:28:18,Hobbs Inc,INV-109,3449.86,Operations,Consulting fee,3,44898,205283.68999999997,0.4256605669013719,-0.04269824111118875,1,1,1.1262995338684259,-1.5165228051896165,1,9.748200279541399
2025-06-19,07:43:27,Hobbs Inc,INV-110,3387.55,HR,Utility bill,3,27807,204303.31,0.41797245494215485,-0.037029732588221176,1,1,1.0860080629282327,-1.3222898611481142,1,12.033429219262388
2025-06-20,02:48:40,Hobbs Inc,INV-131,100000.0,Finance,Equipment,4,10120,302518.44,12.33848813868887,0.03555016862133953,-1,-1,2.1083591103061776,1.2769765659539942,-1,64.92540167647367
2025-06-20,04:43:28,Hobbs Inc,INV-167,4487.43,Finance,Training,4,17008,303206.83,0.553681018281966,-0.038306705951835884,1,1,1.1247496088612932,-1.350803213674478,1,12.161589042852956
2025-06-21,18:41:43,Hobbs Inc,INV-110,2797.21,Finance, ,5,67303,302428.3,0.34513342406421893,-0.05073169068217637,1,1,1.0704472880162157,-1.344729656304409,1,11.293174052193427
